id,edad,genero,tipo_ocupacion,tipo_vivienda,nivel_ahorro,saldo_categoria,saldo_cuenta_cop,monto_credito_cop,plazo_meses,proposito_credito,estado_pago_previo,riesgo
5320,29.0,F,informal,propia,bajo,sin_cuenta,0.0,5335000.0,18.0,vehiculo,sin_creditos_previos,bueno
5321,36.0,M,formal_calificado,arrendada,alto,alto,849000.0,5974000.0,18.0,negocio,al_dia,bueno
5322,,F,alta_calificacion,familiar,medio,sin_cuenta,0.0,3784000.0,21.0,libre_inversion,mora_severa,malo
5323,44.0,M,informal,arrendada,bajo,bajo,459000.0,6145000.0,33.0,libre_inversion,al_dia,bueno
5324,36.0,M,informal,arrendada,bajo,sin_cuenta,0.0,5416000.0,27.0,educacion,al_dia,bueno
5325,33.0,F,formal_calificado,arrendada,medio,medio,733000.0,7799000.0,30.0,vehiculo,sin_creditos_previos,malo
5326,43.0,F,formal_no_calificado,familiar,alto,alto,2007000.0,3147000.0,15.0,libre_inversion,al_dia,bueno
5327,38.0,F,informal,propia,bajo,sin_cuenta,0.0,7704000.0,30.0,educacion,mora_severa,bueno
5328,32.0,M,informal,propia,medio,alto,960000.0,7189000.0,15.0,libre_inversion,mora_severa,malo
5329,47.0,F,alta_calificacion,propia,bajo,medio,962000.0,3750000.0,21.0,educacion,al_dia,bueno
5330,38.0,M,informal,familiar,alto,alto,1310000.0,8270000.0,18.0,vehiculo,al_dia,bueno
5331,26.0,F,informal,arrendada,medio,medio,265000.0,3884000.0,18.0,remodelacion,al_dia,bueno
5332,50.0,F,informal,propia,medio,medio,287000.0,3623000.0,60.0,educacion,mora_leve,malo
5333,30.0,M,informal,arrendada,bajo,alto,2249000.0,1540000.0,18.0,libre_inversion,al_dia,bueno
5334,44.0,F,formal_no_calificado,arrendada,muy_alto,medio,693000.0,7295000.0,9.0,educacion,al_dia,bueno
5335,25.0,F,informal,propia,medio,medio,536000.0,8317000.0,33.0,remodelacion,mora_severa,bueno
5336,43.0,M,formal_no_calificado,familiar,bajo,sin_cuenta,,7813000.0,21.0,negocio,al_dia,bueno
5337,26.0,F,informal,arrendada,medio,sin_cuenta,,7702000.0,30.0,libre_inversion,mora_severa,malo
5338,35.0,M,informal,propia,bajo,medio,503000.0,2643000.0,15.0,educacion,al_dia,bueno
5339,38.0,F,formal_calificado,familiar,alto,sin_cuenta,0.0,5896000.0,21.0,otros,al_dia,bueno
5340,32.0,M,formal_no_calificado,propia,medio,bajo,115000.0,,21.0,remodelacion,mora_severa,bueno
5341,34.0,M,informal,propia,bajo,medio,1160827.0,,21.0,negocio,al_dia,bueno
5342,27.0,F,informal,arrendada,bajo,medio,1125000.0,1949000.0,21.0,vehiculo,mora_leve,bueno
5343,42.0,M,formal_no_calificado,propia,alto,alto,4702000.0,2440000.0,33.0,remodelacion,al_dia,bueno
5344,36.0,F,formal_calificado,arrendada,alto,bajo,176000.0,8674000.0,,electrodomesticos,mora_severa,malo
5345,28.0,M,formal_no_calificado,propia,bajo,sin_cuenta,0.0,16272000.0,15.0,vehiculo,mora_severa,bueno
5346,36.0,M,formal_calificado,propia,medio,sin_cuenta,0.0,2456000.0,33.0,remodelacion,al_dia,bueno
5347,37.0,M,informal,familiar,bajo,alto,2204000.0,2147000.0,15.0,vehiculo,mora_severa,bueno
5348,34.0,M,alta_calificacion,propia,,bajo,73000.0,7950000.0,27.0,otros,al_dia,bueno
5349,22.0,M,informal,arrendada,muy_alto,alto,969000.0,3654000.0,9.0,educacion,al_dia,bueno
5350,31.0,M,informal,propia,medio,bajo,364000.0,4866000.0,33.0,negocio,mora_severa,bueno
5351,41.0,M,formal_no_calificado,familiar,bajo,sin_cuenta,0.0,2529000.0,27.0,remodelacion,al_dia,bueno
5352,39.0,M,informal,propia,bajo,medio,360000.0,2943000.0,,negocio,sin_creditos_previos,bueno
5353,,M,formal_no_calificado,propia,bajo,bajo,136000.0,14702000.0,24.0,vehiculo,al_dia,bueno
5354,36.0,M,informal,familiar,bajo,bajo,124000.0,5321000.0,21.0,remodelacion,mora_severa,bueno
5355,43.0,M,formal_calificado,propia,muy_alto,bajo,150000.0,2677000.0,24.0,vehiculo,al_dia,bueno
5356,30.0,M,formal_calificado,familiar,bajo,bajo,750979.0,1982000.0,24.0,electrodomesticos,al_dia,malo
5357,28.0,M,formal_no_calificado,arrendada,bajo,medio,762000.0,9535000.0,21.0,libre_inversion,mora_severa,bueno
5358,,M,informal,familiar,alto,sin_cuenta,0.0,6947000.0,45.0,educacion,al_dia,malo
5359,29.0,M,informal,propia,bajo,sin_cuenta,0.0,3096000.0,18.0,vehiculo,al_dia,bueno
5360,26.0,M,formal_calificado,familiar,bajo,sin_cuenta,0.0,2716000.0,,otros,mora_leve,malo
5361,32.0,F,formal_no_calificado,propia,medio,bajo,212000.0,6336000.0,27.0,negocio,mora_leve,bueno
5362,35.0,M,formal_no_calificado,propia,bajo,medio,253000.0,7544000.0,18.0,remodelacion,sin_creditos_previos,bueno
5363,43.0,M,informal,arrendada,bajo,medio,249000.0,4866000.0,42.0,libre_inversion,al_dia,bueno
5364,31.0,F,informal,propia,medio,alto,734000.0,9207000.0,15.0,remodelacion,sin_creditos_previos,bueno
5365,31.0,M,informal,propia,muy_alto,bajo,148000.0,5680000.0,30.0,educacion,mora_severa,malo
5366,34.0,M,formal_calificado,arrendada,alto,bajo,29000.0,2109000.0,27.0,vehiculo,mora_severa,bueno
5367,30.0,F,formal_calificado,propia,bajo,bajo,367000.0,4058000.0,27.0,electrodomesticos,mora_severa,bueno
5368,25.0,F,alta_calificacion,propia,medio,medio,365000.0,5872000.0,24.0,negocio,mora_severa,bueno
5369,26.0,F,informal,arrendada,medio,sin_cuenta,0.0,3492000.0,33.0,libre_inversion,al_dia,bueno
5370,46.0,F,formal_no_calificado,arrendada,bajo,bajo,107000.0,3137000.0,12.0,electrodomesticos,al_dia,bueno
5371,40.0,F,formal_calificado,arrendada,bajo,bajo,98000.0,5082000.0,15.0,negocio,al_dia,bueno
5372,34.0,F,informal,arrendada,medio,alto,2355000.0,8308000.0,27.0,vehiculo,mora_leve,bueno
5373,,M,formal_no_calificado,propia,bajo,sin_cuenta,0.0,4369000.0,15.0,negocio,mora_severa,malo
5374,41.0,F,formal_no_calificado,arrendada,alto,sin_cuenta,,1921000.0,15.0,electrodomesticos,al_dia,bueno
5375,29.0,F,informal,propia,bajo,medio,580000.0,15791000.0,39.0,vehiculo,mora_severa,bueno
5376,27.0,M,informal,propia,bajo,bajo,,4774000.0,39.0,otros,sin_creditos_previos,bueno
5377,45.0,M,informal,propia,alto,sin_cuenta,0.0,5375000.0,27.0,libre_inversion,al_dia,bueno
5378,22.0,F,formal_no_calificado,arrendada,alto,bajo,392000.0,4859000.0,18.0,vehiculo,al_dia,bueno
5379,39.0,M,informal,propia,bajo,bajo,159000.0,6915000.0,18.0,libre_inversion,al_dia,bueno
5380,35.0,F,,arrendada,medio,bajo,,4194000.0,24.0,otros,mora_severa,bueno
5381,43.0,M,informal,propia,alto,bajo,144000.0,3316000.0,21.0,libre_inversion,al_dia,bueno
5382,39.0,F,formal_calificado,propia,bajo,sin_cuenta,,8927000.0,30.0,libre_inversion,mora_severa,bueno
5383,38.0,M,formal_calificado,propia,medio,medio,417000.0,3085000.0,15.0,libre_inversion,mora_severa,bueno
5384,28.0,F,formal_calificado,arrendada,medio,bajo,99000.0,2892000.0,15.0,electrodomesticos,al_dia,bueno
5385,41.0,M,formal_calificado,arrendada,bajo,medio,765000.0,2061000.0,21.0,libre_inversion,al_dia,bueno
5386,37.0,M,informal,arrendada,muy_alto,bajo,202000.0,6088000.0,39.0,vehiculo,sin_creditos_previos,malo
5387,28.0,M,informal,familiar,muy_alto,sin_cuenta,0.0,4635000.0,27.0,electrodomesticos,mora_severa,malo
5388,35.0,M,formal_no_calificado,propia,bajo,medio,592000.0,4677000.0,24.0,remodelacion,mora_severa,bueno
5389,26.0,M,formal_no_calificado,propia,bajo,bajo,,3068000.0,24.0,electrodomesticos,al_dia,bueno
5390,33.0,F,formal_calificado,familiar,alto,sin_cuenta,0.0,5480000.0,39.0,remodelacion,mora_severa,malo
5391,60.0,M,informal,arrendada,bajo,alto,1502000.0,6244000.0,48.0,remodelacion,mora_severa,malo
5392,27.0,F,,propia,bajo,medio,1102000.0,4176000.0,12.0,negocio,mora_leve,bueno
5393,25.0,F,informal,propia,medio,medio,806000.0,3712000.0,24.0,remodelacion,mora_leve,bueno
5394,26.0,M,formal_no_calificado,arrendada,medio,bajo,63000.0,4241000.0,27.0,remodelacion,mora_severa,bueno
5395,32.0,F,formal_calificado,propia,bajo,bajo,155000.0,5692000.0,18.0,vehiculo,mora_severa,malo
5396,40.0,F,formal_no_calificado,arrendada,bajo,bajo,157000.0,4335000.0,15.0,otros,mora_leve,bueno
5397,34.0,F,formal_calificado,propia,alto,sin_cuenta,0.0,4838000.0,9.0,educacion,sin_creditos_previos,bueno
5398,25.0,F,formal_calificado,familiar,muy_alto,bajo,77000.0,6021000.0,24.0,electrodomesticos,mora_severa,bueno
5399,40.0,F,formal_calificado,arrendada,bajo,medio,337000.0,14005000.0,48.0,vehiculo,al_dia,bueno
5400,23.0,F,formal_calificado,arrendada,bajo,bajo,50000.0,,33.0,libre_inversion,al_dia,bueno
5401,26.0,M,informal,propia,bajo,medio,980000.0,2591000.0,24.0,otros,mora_leve,bueno
5402,30.0,M,informal,arrendada,bajo,bajo,193000.0,7158000.0,27.0,libre_inversion,al_dia,bueno
5403,44.0,F,formal_calificado,familiar,bajo,bajo,138000.0,4194000.0,24.0,electrodomesticos,al_dia,bueno
5404,34.0,M,formal_no_calificado,propia,medio,bajo,143000.0,12705000.0,24.0,vehiculo,al_dia,bueno
5405,35.0,F,formal_no_calificado,arrendada,bajo,medio,372000.0,7975000.0,33.0,vehiculo,al_dia,bueno
5406,,M,informal,propia,alto,sin_cuenta,0.0,6219000.0,24.0,vehiculo,mora_severa,bueno
5407,30.0,M,informal,arrendada,alto,bajo,255000.0,3049000.0,12.0,electrodomesticos,sin_creditos_previos,bueno
5408,42.0,F,formal_no_calificado,familiar,medio,medio,749000.0,1745000.0,15.0,libre_inversion,mora_severa,bueno
5409,37.0,M,alta_calificacion,arrendada,bajo,bajo,51000.0,3455000.0,18.0,libre_inversion,al_dia,bueno
5410,40.0,M,informal,arrendada,,sin_cuenta,0.0,14644000.0,27.0,remodelacion,al_dia,malo
5411,34.0,F,informal,propia,bajo,medio,456000.0,3424000.0,15.0,educacion,al_dia,bueno
5412,43.0,F,informal,familiar,bajo,alto,2349000.0,3983000.0,9.0,remodelacion,sin_creditos_previos,bueno
5413,25.0,F,formal_no_calificado,arrendada,medio,bajo,169000.0,3117000.0,18.0,otros,al_dia,bueno
5414,32.0,M,informal,propia,alto,medio,1237000.0,10166000.0,30.0,libre_inversion,mora_severa,bueno
5415,38.0,F,formal_calificado,familiar,,sin_cuenta,0.0,1756000.0,36.0,electrodomesticos,mora_severa,malo
5416,24.0,F,informal,propia,bajo,bajo,242000.0,9333000.0,15.0,vehiculo,al_dia,bueno
5417,21.0,F,informal,propia,medio,sin_cuenta,0.0,3205000.0,21.0,libre_inversion,al_dia,bueno
5418,54.0,M,informal,familiar,bajo,alto,1939000.0,4076000.0,15.0,negocio,al_dia,bueno
5419,36.0,M,informal,propia,,sin_cuenta,0.0,1532000.0,18.0,libre_inversion,al_dia,bueno
5420,24.0,M,formal_calificado,propia,bajo,alto,2101000.0,6255000.0,9.0,electrodomesticos,al_dia,bueno
5421,34.0,F,formal_calificado,propia,medio,bajo,146000.0,5336000.0,12.0,libre_inversion,mora_severa,bueno
5422,26.0,M,formal_calificado,familiar,muy_alto,bajo,70000.0,2994000.0,12.0,vehiculo,al_dia,bueno
5423,28.0,M,formal_calificado,propia,bajo,bajo,109000.0,2643000.0,36.0,educacion,al_dia,bueno
5424,45.0,F,informal,propia,alto,sin_cuenta,0.0,3026000.0,15.0,remodelacion,al_dia,bueno
5425,30.0,M,formal_calificado,propia,medio,sin_cuenta,0.0,6801000.0,30.0,remodelacion,mora_severa,bueno
5426,30.0,M,formal_no_calificado,propia,medio,bajo,124000.0,3340000.0,12.0,libre_inversion,al_dia,malo
5427,26.0,M,formal_calificado,propia,,medio,893000.0,2416000.0,21.0,libre_inversion,al_dia,bueno
5428,31.0,F,formal_no_calificado,familiar,bajo,medio,408000.0,4600000.0,24.0,remodelacion,al_dia,bueno
5429,35.0,F,informal,arrendada,bajo,alto,4506000.0,8618000.0,27.0,libre_inversion,mora_severa,malo
5430,30.0,F,informal,familiar,bajo,sin_cuenta,0.0,8312000.0,9.0,vehiculo,mora_severa,malo
5431,58.0,F,informal,arrendada,medio,medio,483000.0,2492000.0,27.0,negocio,sin_creditos_previos,bueno
5432,27.0,F,informal,propia,bajo,sin_cuenta,0.0,4323000.0,30.0,vehiculo,al_dia,bueno
5433,27.0,M,formal_no_calificado,propia,bajo,bajo,63000.0,5379000.0,6.0,vehiculo,mora_severa,bueno
5434,31.0,F,alta_calificacion,arrendada,alto,sin_cuenta,0.0,3619000.0,15.0,otros,al_dia,bueno
5435,56.0,F,informal,propia,medio,alto,4064312.0,14331000.0,30.0,negocio,al_dia,bueno
5436,40.0,M,formal_no_calificado,arrendada,bajo,bajo,203000.0,5296000.0,45.0,libre_inversion,mora_severa,malo
5437,30.0,F,formal_no_calificado,propia,medio,bajo,163000.0,9384000.0,30.0,negocio,mora_severa,bueno
5438,30.0,M,informal,arrendada,bajo,sin_cuenta,0.0,720050.0,6.0,electrodomesticos,al_dia,bueno
5439,27.0,F,informal,propia,medio,bajo,,3762318.0,27.0,educacion,al_dia,bueno
5440,31.0,F,informal,arrendada,bajo,sin_cuenta,0.0,9124000.0,12.0,vehiculo,al_dia,bueno
5441,32.0,F,formal_no_calificado,familiar,bajo,medio,3606000.0,10582000.0,24.0,otros,al_dia,malo
5442,40.0,F,informal,propia,muy_alto,bajo,294000.0,2353000.0,30.0,educacion,al_dia,bueno
5443,37.0,M,informal,propia,bajo,sin_cuenta,0.0,6528000.0,24.0,vehiculo,al_dia,bueno
5444,,M,informal,propia,bajo,sin_cuenta,,3033000.0,33.0,vehiculo,mora_leve,malo
5445,49.0,F,formal_calificado,propia,bajo,sin_cuenta,0.0,3321000.0,15.0,libre_inversion,al_dia,bueno
5446,29.0,M,formal_calificado,arrendada,bajo,bajo,119000.0,7889000.0,30.0,libre_inversion,al_dia,bueno
5447,25.0,M,informal,familiar,alto,sin_cuenta,0.0,11092000.0,18.0,vehiculo,al_dia,malo
5448,36.0,F,formal_no_calificado,familiar,bajo,sin_cuenta,0.0,7506000.0,30.0,vehiculo,mora_severa,bueno
5449,44.0,M,alta_calificacion,arrendada,bajo,sin_cuenta,0.0,3612000.0,12.0,remodelacion,al_dia,bueno
5450,33.0,M,informal,arrendada,alto,sin_cuenta,0.0,18046000.0,15.0,remodelacion,al_dia,bueno
5451,26.0,M,,propia,bajo,bajo,396000.0,3794320.0,30.0,libre_inversion,mora_severa,malo
5452,35.0,M,informal,familiar,bajo,medio,298000.0,2949000.0,21.0,libre_inversion,sin_creditos_previos,bueno
5453,36.0,F,informal,arrendada,bajo,sin_cuenta,0.0,2725000.0,15.0,libre_inversion,al_dia,bueno
5454,37.0,M,formal_calificado,propia,alto,bajo,139000.0,3563000.0,33.0,vehiculo,mora_severa,bueno
5455,35.0,M,formal_calificado,familiar,bajo,bajo,92000.0,8194000.0,15.0,vehiculo,al_dia,bueno
5456,45.0,F,formal_no_calificado,arrendada,medio,bajo,93000.0,6127000.0,27.0,libre_inversion,al_dia,malo
5457,27.0,M,informal,propia,medio,alto,2734000.0,5394000.0,18.0,libre_inversion,al_dia,bueno
5458,20.0,F,formal_calificado,arrendada,bajo,medio,396396.0,8149000.0,45.0,libre_inversion,mora_severa,malo
5459,23.0,M,informal,propia,medio,bajo,172000.0,,24.0,electrodomesticos,mora_severa,bueno
5460,26.0,M,informal,propia,alto,bajo,86000.0,3298000.0,21.0,otros,al_dia,bueno
5461,42.0,F,informal,propia,medio,bajo,177000.0,14115000.0,36.0,negocio,mora_severa,malo
5462,31.0,F,formal_calificado,arrendada,alto,sin_cuenta,0.0,4968000.0,15.0,vehiculo,sin_creditos_previos,bueno
5463,50.0,F,formal_calificado,propia,bajo,sin_cuenta,,2299000.0,30.0,electrodomesticos,mora_severa,bueno
5464,26.0,M,formal_no_calificado,propia,bajo,medio,413000.0,4522000.0,15.0,electrodomesticos,mora_severa,bueno
5465,50.0,M,formal_calificado,arrendada,,alto,1281000.0,4371541.0,21.0,vehiculo,mora_severa,bueno
5466,28.0,M,informal,propia,bajo,alto,1574000.0,3216000.0,18.0,negocio,sin_creditos_previos,bueno
5467,32.0,F,informal,arrendada,bajo,bajo,128000.0,2010000.0,12.0,libre_inversion,mora_leve,malo
5468,24.0,M,formal_calificado,arrendada,bajo,alto,3464000.0,27440000.0,12.0,vehiculo,sin_creditos_previos,bueno
5469,48.0,F,alta_calificacion,propia,bajo,medio,316000.0,10500000.0,18.0,negocio,sin_creditos_previos,bueno
5470,33.0,F,formal_no_calificado,propia,alto,bajo,126000.0,,30.0,vehiculo,sin_creditos_previos,bueno
5471,59.0,M,informal,propia,bajo,alto,4784000.0,2985000.0,69.0,electrodomesticos,al_dia,malo
5472,44.0,M,alta_calificacion,arrendada,medio,alto,1020000.0,7390000.0,12.0,negocio,al_dia,bueno
5473,32.0,M,,familiar,bajo,bajo,159000.0,17565000.0,21.0,vehiculo,mora_severa,bueno
5474,28.0,M,,propia,medio,medio,334000.0,4249000.0,18.0,otros,al_dia,bueno
5475,42.0,F,informal,propia,bajo,medio,563000.0,2420000.0,30.0,libre_inversion,sin_creditos_previos,bueno
5476,34.0,F,informal,propia,bajo,bajo,297000.0,7722000.0,39.0,remodelacion,al_dia,bueno
5477,28.0,M,formal_no_calificado,arrendada,bajo,bajo,118000.0,3789000.0,24.0,libre_inversion,al_dia,bueno
5478,34.0,M,formal_no_calificado,propia,,sin_cuenta,0.0,2723000.0,12.0,electrodomesticos,al_dia,bueno
5479,23.0,M,informal,arrendada,bajo,alto,5479000.0,2264000.0,18.0,libre_inversion,al_dia,bueno
5480,37.0,M,informal,arrendada,medio,sin_cuenta,0.0,3278000.0,27.0,remodelacion,mora_severa,bueno
5481,39.0,F,formal_no_calificado,propia,muy_alto,sin_cuenta,0.0,3450000.0,18.0,remodelacion,al_dia,bueno
5482,26.0,F,informal,arrendada,medio,bajo,182000.0,4198000.0,15.0,vehiculo,al_dia,malo
5483,46.0,F,informal,familiar,bajo,bajo,212000.0,6062000.0,21.0,negocio,mora_severa,malo
5484,43.0,F,informal,propia,medio,sin_cuenta,0.0,,21.0,negocio,al_dia,bueno
5485,36.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,9400000.0,9.0,educacion,sin_creditos_previos,bueno
5486,27.0,F,alta_calificacion,arrendada,medio,medio,776000.0,6302000.0,24.0,remodelacion,al_dia,bueno
5487,39.0,F,informal,propia,medio,bajo,79000.0,6750000.0,,libre_inversion,mora_leve,malo
5488,31.0,M,formal_calificado,arrendada,bajo,alto,1373000.0,7957000.0,39.0,vehiculo,al_dia,bueno
5489,,M,formal_calificado,propia,medio,medio,249000.0,,48.0,libre_inversion,mora_leve,bueno
5490,40.0,F,informal,propia,bajo,bajo,223000.0,17534000.0,60.0,vehiculo,sin_creditos_previos,malo
5491,25.0,F,formal_calificado,arrendada,,bajo,265000.0,3374000.0,12.0,libre_inversion,mora_leve,malo
5492,24.0,M,formal_no_calificado,familiar,medio,sin_cuenta,0.0,9352000.0,27.0,vehiculo,al_dia,bueno
5493,30.0,F,formal_no_calificado,propia,medio,alto,3273000.0,2343000.0,,electrodomesticos,mora_leve,bueno
5494,55.0,F,formal_no_calificado,arrendada,medio,bajo,291000.0,1216000.0,24.0,libre_inversion,sin_creditos_previos,bueno
5495,60.0,F,informal,propia,bajo,medio,453000.0,3511000.0,30.0,libre_inversion,mora_severa,bueno
5496,37.0,M,formal_calificado,arrendada,medio,alto,11480173.0,2643000.0,12.0,remodelacion,al_dia,bueno
5497,43.0,M,formal_calificado,arrendada,muy_alto,sin_cuenta,0.0,6415000.0,51.0,libre_inversion,mora_leve,bueno
5498,33.0,F,informal,arrendada,bajo,alto,844000.0,7993000.0,12.0,vehiculo,mora_severa,malo
5499,34.0,M,formal_no_calificado,familiar,bajo,medio,384000.0,19060000.0,15.0,negocio,sin_creditos_previos,bueno
5500,32.0,M,alta_calificacion,arrendada,bajo,bajo,84000.0,9966000.0,30.0,vehiculo,al_dia,bueno
5501,45.0,F,formal_calificado,propia,medio,alto,2967000.0,3089766.0,27.0,libre_inversion,al_dia,bueno
5502,50.0,M,formal_no_calificado,familiar,bajo,bajo,,3758000.0,27.0,educacion,al_dia,bueno
5503,34.0,M,informal,propia,medio,bajo,,4895000.0,6.0,educacion,sin_creditos_previos,bueno
5504,34.0,F,informal,arrendada,bajo,sin_cuenta,0.0,7896765.0,27.0,remodelacion,mora_severa,malo
5505,32.0,M,informal,arrendada,bajo,medio,314000.0,1524000.0,27.0,electrodomesticos,al_dia,bueno
5506,51.0,F,formal_calificado,familiar,bajo,medio,1033000.0,,18.0,educacion,al_dia,bueno
5507,42.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,5503000.0,9.0,vehiculo,mora_severa,bueno
5508,27.0,M,alta_calificacion,arrendada,alto,bajo,152000.0,2846000.0,21.0,vehiculo,al_dia,bueno
5509,55.0,M,informal,arrendada,,sin_cuenta,0.0,7680000.0,30.0,remodelacion,al_dia,malo
5510,22.0,M,alta_calificacion,arrendada,bajo,bajo,165000.0,5410000.0,36.0,libre_inversion,mora_severa,malo
5511,49.0,M,alta_calificacion,familiar,alto,bajo,131000.0,4017000.0,18.0,remodelacion,mora_severa,bueno
5512,44.0,F,formal_no_calificado,propia,bajo,medio,392000.0,8885000.0,39.0,negocio,al_dia,bueno
5513,34.0,F,formal_calificado,propia,medio,sin_cuenta,0.0,3490000.0,9.0,electrodomesticos,al_dia,malo
5514,34.0,M,informal,arrendada,bajo,sin_cuenta,0.0,13359000.0,33.0,libre_inversion,al_dia,malo
5515,33.0,M,informal,propia,alto,sin_cuenta,,6650000.0,21.0,remodelacion,al_dia,bueno
5516,27.0,F,informal,familiar,bajo,alto,1820168.0,2888000.0,9.0,negocio,al_dia,bueno
5517,53.0,M,informal,propia,bajo,bajo,182000.0,22545000.0,36.0,libre_inversion,al_dia,malo
5518,34.0,M,informal,arrendada,medio,sin_cuenta,0.0,2502000.0,21.0,remodelacion,al_dia,malo
5519,27.0,M,formal_calificado,arrendada,bajo,sin_cuenta,0.0,5714000.0,33.0,libre_inversion,al_dia,bueno
5520,52.0,M,informal,familiar,bajo,sin_cuenta,0.0,3938000.0,21.0,educacion,al_dia,malo
5521,38.0,M,informal,arrendada,bajo,medio,281000.0,3741000.0,21.0,libre_inversion,sin_creditos_previos,bueno
5522,38.0,M,informal,propia,bajo,bajo,,5513000.0,18.0,remodelacion,al_dia,bueno
5523,56.0,F,formal_no_calificado,propia,medio,medio,969000.0,3614000.0,21.0,electrodomesticos,al_dia,bueno
5524,40.0,M,alta_calificacion,arrendada,bajo,sin_cuenta,0.0,15890000.0,27.0,vehiculo,mora_severa,malo
5525,29.0,M,informal,familiar,medio,bajo,242000.0,4360000.0,21.0,negocio,mora_severa,malo
5526,40.0,M,formal_calificado,arrendada,bajo,bajo,394000.0,7003000.0,12.0,negocio,al_dia,malo
5527,28.0,M,alta_calificacion,arrendada,medio,sin_cuenta,0.0,10389000.0,27.0,vehiculo,al_dia,bueno
5528,31.0,F,formal_calificado,propia,bajo,sin_cuenta,0.0,27136000.0,27.0,vehiculo,al_dia,bueno
5529,36.0,F,,arrendada,bajo,sin_cuenta,0.0,5379734.0,12.0,remodelacion,al_dia,bueno
5530,43.0,F,formal_no_calificado,arrendada,medio,medio,1188000.0,1974000.0,15.0,libre_inversion,al_dia,bueno
5531,30.0,M,alta_calificacion,propia,,bajo,117000.0,13229000.0,12.0,vehiculo,al_dia,bueno
5532,33.0,M,informal,propia,medio,bajo,184000.0,3129000.0,21.0,libre_inversion,mora_severa,bueno
5533,33.0,M,formal_calificado,arrendada,bajo,bajo,446000.0,2770000.0,30.0,libre_inversion,al_dia,bueno
5534,45.0,F,informal,arrendada,alto,sin_cuenta,0.0,,27.0,remodelacion,al_dia,bueno
5535,34.0,F,informal,propia,muy_alto,medio,681000.0,6446000.0,9.0,vehiculo,al_dia,bueno
5536,55.0,M,formal_calificado,familiar,muy_alto,medio,356000.0,3578000.0,21.0,libre_inversion,al_dia,bueno
5537,30.0,M,formal_calificado,propia,bajo,sin_cuenta,0.0,7987580.0,12.0,otros,al_dia,bueno
5538,29.0,M,formal_calificado,arrendada,bajo,medio,,2703000.0,12.0,libre_inversion,mora_severa,malo
5539,49.0,M,alta_calificacion,arrendada,medio,bajo,166000.0,3000000.0,21.0,libre_inversion,al_dia,bueno
5540,39.0,M,formal_calificado,familiar,bajo,bajo,195000.0,3567000.0,18.0,electrodomesticos,sin_creditos_previos,bueno
5541,65.0,F,formal_no_calificado,familiar,medio,bajo,491000.0,2502000.0,48.0,negocio,al_dia,malo
